100000 2
11081 4656 1
11081 81822 1
11081 35407 2
11081 6414 2
11081 32186 2
11081 42952 1
11081 36229 2
11081 16165 2
11081 6008 1
11081 46453 1
11081 24928 1
11081 97966 1
11081 35937 2
11081 57731 2
11081 94449 2
11081 32861 2
11081 60567 1
11081 1642 1
11081 32221 2
11081 85018 1
11081 25944 2
11081 50920 2
11081 75278 2
11081 88949 2
11081 39739 2
11081 35846 1
11081 9456 2
11081 31794 1
11081 70363 2
11081 82742 1
11081 75146 1
11081 14493 1
11081 20035 1
11081 88212 1
11081 98170 1
11081 44422 2
11081 21830 2
11081 10281 1
11081 83833 1
11081 97265 2
11081 69012 1
11081 843 2
11081 80934 2
11081 32988 2
11081 72877 2
11081 75896 2
11081 30358 1
11081 17880 1
11081 77312 2
11081 32247 1
11081 24221 2
11081 41109 2
11081 90213 1
11081 13434 1
11081 48096 1
11081 49957 2
11081 54380 2
11081 37000 1
11081 4461 1
11081 49971 2
11081 22353 2
11081 73614 2
11081 55738 1
11081 5909 2
11081 68665 2
11081 51665 1
11081 26258 2
11081 94454 1
11081 37225 1
11081 51049 1
11081 78474 1
11081 35574 2
11081 66556 1
11081 72345 2
11081 86243 1
11081 20760 2
11081 42679 2
11081 45681 2
11081 83265 2
11081 86659 2
11081 60598 1
11081 63801 2
11081 94196 2
11081 9894 1
11081 87935 1
11081 43176 2
11081 21684 2
11081 44497 1
11081 69816 2
11081 9401 2
11081 52004 1
11081 2006 2
11081 8370 1
11081 30219 1
11081 84530 2
11081 3977 1
11081 15091 1
11081 58204 2
11081 5002 1
11081 85532 1
11081 45608 2
11081 83085 2
11081 34435 2
11081 24629 1
11081 5569 1
11081 12834 2
11081 31007 1
11081 3973 1
11081 63208 2
11081 69661 2
11081 89335 1
11081 39996 1
11081 81667 1
11081 10912 1
11081 83499 2
11081 73186 1
11081 6195 2
11081 66533 2
11081 59650 2
11081 41872 1
11081 84463 2
11081 9271 2
11081 21428 2
11081 13 2
11081 86761 1
11081 4682 1
11081 20908 1
11081 51513 2
11081 81598 1
11081 55768 2
11081 87762 1
11081 69512 2
11081 3826 2
11081 26118 1
11081 86093 2
11081 32494 1
11081 53733 1
11081 56262 1
11081 42374 2
11081 47769 1
11081 85221 1
11081 39012 1
11081 84482 2
11081 25797 2
11081 43511 2
11081 17427 2
11081 37008 1
11081 70090 2
11081 55747 1
11081 88235 2
11081 34280 2
11081 7885 2
11081 23420 1
11081 96670 1
11081 54460 1
11081 32487 1
11081 86353 2
11081 2509 1
11081 31311 2
11081 36610 1
11081 24069 1
11081 36469 2
11081 82707 1
11081 6202 1
11081 88035 1
11081 24283 1
11081 18061 1
11081 17197 1
11081 69960 1
11081 13055 2
11081 80332 1
11081 24989 1
11081 91662 2
11081 84820 2
11081 11943 2
11081 3408 1
11081 25199 1
11081 61140 2
11081 48789 1
11081 88422 1
11081 42646 2
11081 8366 2
11081 87765 1
11081 82824 1
11081 19583 2
11081 15660 2
11081 89579 1
11081 16167 2
11081 15464 1
11081 50479 2
11081 62713 1
11081 80909 2
11081 63376 2
11081 81862 2
11081 44483 1
11081 99383 2
11081 6313 2
11081 94063 1
11081 7900 1
11081 69708 1
11081 72905 1
11081 23844 2
11081 26884 1
11081 54343 1
11081 5568 1
11081 65079 2
11081 29796 1
11081 79829 2
11081 22879 2
11081 23001 1
11081 61642 2
11081 62366 1
11081 61778 2
11081 91052 2
11081 35514 1
11081 48596 1
11081 8367 1
11081 62836 2
11081 30097 1
11081 30209 1
11081 46404 2
11081 3854 1
11081 30457 1
11081 8783 1
11081 84898 1
11081 11099 2
11081 96276 2
11081 23175 2
11081 34621 1
11081 46156 2
11081 75463 1
11081 44833 1
11081 81005 1
11081 78063 2
11081 73952 2
11081 58406 2
11081 63574 2
11081 22194 1
11081 4266 2
11081 7309 2
11081 82086 2
11081 41035 1
11081 12205 2
11081 4013 1
11081 25231 1
11081 48775 2
11081 40870 2
11081 98091 2
11081 21750 1
11081 40638 2
11081 86340 1
11081 50581 2
11081 16542 2
11081 32646 1
11081 63426 2
11081 61516 2
11081 79915 2
11081 43868 2
11081 76613 2
11081 97071 2
11081 82909 2
11081 14304 1
11081 16768 1
11081 73898 2
11081 56416 1
11081 34849 2
11081 38780 2
11081 17446 1
11081 82092 1
11081 83026 1
11081 54972 2
11081 34593 2
11081 1647 1
11081 80365 1
11081 60514 1
11081 64402 2
11081 8542 2
11081 19457 2
11081 99058 2
11081 28232 1
11081 88498 1
11081 22925 1
11081 56219 2
11081 96268 1
11081 67206 1
11081 77728 1
11081 23106 2
11081 32592 2
11081 54566 1
11081 13871 1
11081 24827 1
11081 73376 2
11081 21765 1
11081 84212 2
11081 29397 1
11081 13904 1
11081 25245 1
11081 62625 1
11081 59779 1
11081 63404 1
11081 39327 2
11081 57574 1
11081 92009 2
11081 96464 2
11081 46073 1
11081 3681 1
11081 3307 1
11081 8413 1
11081 67779 2
11081 79199 2
11081 46280 2
11081 84849 2
11081 46500 2
11081 1946 2
11081 35064 1
11081 51798 2
11081 27970 2
11081 16469 1
11081 65141 1
11081 71886 2
11081 79875 1
11081 48964 2
11081 29592 2
11081 83047 2
11081 65881 1
11081 60243 2
11081 5830 2
11081 97622 2
11081 41758 1
11081 84243 1
11081 75238 1
11081 47829 1
11081 60833 1
11081 20777 2
11081 30098 1
11081 7085 1
11081 73369 1
11081 98220 1
11081 75100 1
11081 88191 1
11081 97924 2
11081 28661 2
11081 42428 2
11081 83160 1
11081 85253 2
11081 84786 1
11081 94027 2
11081 57874 1
11081 9556 1
11081 32476 1
11081 46521 1
11081 74223 2
11081 99846 1
11081 4597 2
11081 26181 2
11081 17205 1
11081 91958 1
11081 6345 1
11081 2455 1
11081 77214 1
11081 16493 2
11081 83479 2
11081 53454 1
11081 44917 1
11081 74884 1
11081 30390 1
11081 50616 2
11081 56082 1
11081 6874 1
11081 52285 2
11081 56648 1
11081 43539 2
11081 4790 2
11081 62440 1
11081 6552 1
11081 91439 1
11081 10976 2
11081 87231 2
11081 29738 1
11081 85019 1
11081 3235 1
11081 14417 1
11081 67607 2
11081 73004 2
11081 4268 2
11081 73145 2
11081 72882 1
11081 18980 2
11081 94171 2
11081 69909 2
11081 29794 1
11081 85858 1
11081 86337 2
11081 87833 2
11081 29763 1
11081 79154 2
11081 56587 1
11081 41548 2
11081 83352 2
11081 6619 2
11081 61049 2
11081 70196 2
11081 12748 1
11081 71408 2
11081 18975 2
11081 46323 2
11081 30440 1
11081 86962 2
11081 15460 2
11081 48646 1
11081 71350 2
11081 51258 2
11081 55744 1
11081 83023 1
11081 32164 1
11081 28512 2
11081 39267 1
11081 83487 1
11081 70864 1
11081 66848 1
11081 24671 2
11081 51858 2
11081 34132 1
11081 31326 2
11081 94403 2
11081 17848 2
11081 13619 1
11081 76929 2
11081 69845 1
11081 62120 1
11081 34596 2
11081 34879 2
11081 37235 1
11081 32001 2
11081 7369 2
11081 67617 2
11081 25449 1
11081 28309 1
11081 10906 2
11081 11603 2
11081 59548 2
11081 53797 1
11081 14092 1
11081 15403 2
11081 24486 2
11081 72802 1
11081 40477 2
11081 18918 2
11081 74127 1
11081 27664 1
11081 55831 1
11081 66483 2
11081 62131 2
11081 72376 2
11081 45170 2
11081 88484 2
11081 41967 1
11081 60854 1
11081 76615 1
11081 90102 1
11081 72508 2
11081 97919 2
11081 89530 2
11081 47784 1
11081 61823 1
11081 83725 1
11081 34926 2
11081 41006 2
11081 42243 2
11081 30945 1
11081 34907 2
11081 50917 2
11081 69097 2
11081 69359 2
11081 26620 2
11081 89720 2
11081 86536 1
11081 79149 2
11081 8308 1
11081 21147 1
11081 30450 1
11081 67343 2
11081 19416 1
11081 59880 2
11081 45311 1
11081 99157 1
11081 47607 1
11081 92268 2
11081 33429 2
11081 62140 1
11081 85799 1
11081 49789 1
11081 4428 2
11081 1545 1
11081 52452 1
11081 51145 2
11081 12276 1
11081 27408 2
11081 29189 1
11081 48357 1
11081 67053 1
11081 78029 2
11081 27360 1
11081 78955 1
11081 33472 1
11081 66798 2
11081 11957 1
11081 11701 2
11081 51604 1
11081 99398 1
11081 45837 2
11081 99414 2
11081 92734 2
11081 31767 1
11081 43186 2
11081 9716 1
11081 3588 1
11081 15456 1
11081 6594 2
11081 90198 1
11081 91591 2
11081 66474 1
11081 66831 2
11081 69747 2
11081 46054 2
11081 96482 1
11081 40368 1
11081 25792 1
11081 57941 2
11081 22339 1
11081 65255 1
11081 78941 2
11081 25330 2
11081 71927 1
11081 91882 2
11081 1811 2
11081 90592 1
11081 54655 1
11081 24825 1
11081 62815 2
11081 66020 2
11081 23108 2
11081 81194 2
11081 32459 1
11081 24033 2
11081 55737 1
11081 90099 1
11081 10179 2
11081 38031 2
11081 46400 1
11081 395 2
11081 79056 2
11081 12369 2
11081 53055 1
11081 39391 1
11081 68268 1
11081 75865 1
11081 19063 2
11081 33935 2
11081 31473 2
11081 3020 1
11081 14414 1
11081 25651 2
11081 22608 2
11081 90580 1
11081 6048 2
11081 46458 1
11081 6381 2
11081 37603 1
11081 18283 2
11081 16170 2
11081 9295 1
11081 9426 2
11081 73619 2
11081 9234 2
11081 95947 2
11081 93042 1
11081 8935 1
11081 20279 2
11081 75747 1
11081 62984 2
11081 75822 2
11081 84002 2
11081 5614 1
11081 64269 2
11081 37961 1
11081 44093 1
11081 92483 2
11081 90638 2
11081 86919 1
11081 53395 1
11081 43281 1
11081 15605 2
11081 72551 1
11081 37615 1
11081 7095 2
11081 39536 2
11081 58384 1
11081 96273 1
11081 23135 1
11081 94568 1
11081 79098 2
11081 97488 1
11081 70251 1
11081 80790 2
11081 87546 2
11081 3813 1
11081 7689 2
11081 34602 1
11081 44138 2
11081 91210 1
11081 67095 2
11081 6285 1
11081 17684 2
11081 98326 1
11081 23240 2
11081 2459 1
11081 25364 1
11081 92408 2
11081 29642 1
11081 7699 1
11081 19549 1
11081 37930 1
11081 29188 1
11081 25125 1
11081 14576 1
11081 61719 1
11081 28073 1
11081 47548 2
11081 71572 2
11081 74647 1
11081 54403 1
11081 83767 2
11081 50954 1
11081 57857 2
11081 80008 2
11081 66585 2
11081 74284 1
11081 47841 1
11081 25853 1
11081 47913 1
11081 83316 1
11081 22105 1
11081 62964 1
11081 11409 1
11081 18571 1
11081 65146 1
11081 917 2
11081 6386 2
11081 73464 2
11081 73749 1
11081 24986 2
11081 61277 1
11081 28183 2
11081 75706 1
11081 44124 1
11081 71891 2
11081 37830 2
11081 54597 2
11081 13920 2
11081 96231 2
11081 87055 1
11081 27241 2
11081 46138 2
11081 58041 2
11081 31884 2
11081 41583 2
11081 96335 2
11081 76385 2
11081 33516 2
11081 4621 2
11081 33518 2
11081 98256 1
11081 78117 2
11081 68385 1
11081 79019 1
11081 53048 2
11081 38986 2
11081 32984 2
11081 75944 1
11081 79361 2
11081 24361 1
11081 85005 2
11081 55271 1
11081 78649 2
11081 54368 2
11081 34861 2
11081 79924 2
11081 94186 1
11081 70107 1
11081 5306 1
11081 87365 2
11081 60197 1
11081 317 1
11081 66368 2
11081 91750 2
11081 57670 2
11081 9400 2
11081 45988 1
11081 99685 2
11081 51135 2
11081 60179 2
11081 51838 2
11081 14066 1
11081 4489 1
11081 51631 2
11081 93066 2
11081 38960 1
11081 40874 2
11081 81418 1
11081 75825 1
11081 32243 1
11081 12963 2
11081 71428 1
11081 81611 2
11081 78412 2
11081 93237 2
11081 55146 2
11081 14824 2
11081 82029 2
11081 64969 1
11081 77889 2
11081 59700 2
11081 91182 1
11081 37408 1
11081 29247 2
11081 36119 1
11081 75686 1
11081 5516 2
11081 95028 2
11081 86506 2
11081 25826 2
11081 43390 2
11081 38522 2
11081 83752 2
11081 1758 2
11081 487 1
11081 52091 2
11081 86101 2
11081 24408 1
11081 11098 2
11081 70529 2
11081 55312 2
11081 57925 2
11081 96081 2
11081 93284 1
11081 40944 2
11081 68502 1
11081 74686 1
11081 13426 1
11081 2284 2
11081 46886 2
11081 10569 1
11081 11506 1
11081 76743 2
11081 52964 2
11081 34285 1
11081 63457 2
11081 47640 2
11081 92272 1
11081 36573 1
11081 94633 1
11081 63337 1
11081 67045 1
11081 66706 1
11081 61879 2
11081 13298 1
11081 77674 2
11081 96952 1
11081 14485 2
11081 98822 1
11081 14961 1
11081 2662 2
11081 96993 2
11081 81770 2
11081 81768 1
11081 13158 1
11081 705 2
11081 22967 2
11081 70561 1
11081 2466 2
11081 4422 2
11081 41746 1
11081 51046 2
11081 83172 1
11081 85685 1
11081 38009 2
11081 10843 1
11081 90440 2
11081 44998 2
11081 51001 2
11081 16261 1
11081 64135 2
11081 57089 2
11081 72777 2
11081 69674 2
11081 352 2
11081 42299 2
11081 15939 2
11081 11415 2
11081 22079 2
11081 52184 1
11081 78170 2
11081 32137 2
11081 40997 1
11081 88597 1
11081 79591 2
11081 23035 2
11081 66026 1
11081 90438 2
11081 76650 1
11081 51418 1
11081 74424 2
11081 20844 1
11081 10356 1
11081 21896 1
11081 75043 1
11081 21120 1
11081 38360 2
11081 71318 2
11081 37533 2
11081 7253 1
11081 32170 2
11081 343 2
11081 46801 1
11081 61503 1
11081 36604 2
11081 8495 2
11081 84560 2
11081 4176 2
11081 77632 1
11081 56930 2
11081 79293 2
11081 43545 1
11081 94558 2
11081 10406 2
11081 80360 2
11081 24900 2
11081 83931 2
11081 45641 1
11081 21858 2
11081 10614 2
11081 48457 1
11081 41572 1
11081 53313 1
11081 88684 1
11081 10932 1
11081 31603 1
11081 83216 1
11081 12922 2
11081 6795 1
11081 87745 2
11081 32652 1
11081 95376 1
11081 83551 2
11081 35693 1
11081 39481 2
11081 19981 2
11081 64475 2
11081 74481 1
11081 10916 1
11081 82521 1
11081 90396 1
11081 15085 2
11081 14774 2
11081 52583 2
11081 50656 1
11081 54126 2
11081 9978 1
11081 39139 2
11081 44386 2
11081 17585 2
11081 44836 1
11081 5003 1
11081 63308 2
11081 59280 1
11081 17337 1
11081 80582 1
11081 20361 2
11081 19739 2
11081 63945 2
11081 34807 2
11081 4585 1
11081 55995 2
11081 98012 1
11081 34835 1
11081 15590 1
11081 2567 2
11081 45979 1
11081 73269 1
11081 32142 1
11081 22511 1
11081 20679 2
11081 1199 1
11081 72452 2
11081 55254 2
11081 39224 1
11081 35476 2
11081 28680 2
11081 24379 1
11081 94814 2
11081 95570 2
11081 43667 1
11081 6886 2
11081 26665 2
11081 83677 2
11081 56144 1
11081 35854 1
11081 4638 2
11081 47218 2
11081 27227 2
11081 36484 2
11081 84621 1
11081 54757 2
11081 74022 1
11081 57820 2
11081 29867 1
11081 48139 1
11081 53890 1
11081 10791 2
11081 37522 2
11081 6301 2
11081 49208 1
11081 66355 1
11081 62982 1
11081 74679 1
11081 57009 1
11081 11165 2
11081 26113 1
11081 41464 1
11081 65596 2
11081 86002 1
11081 58852 1
11081 43566 2
11081 99438 2
11081 81040 2
11081 75761 1
11081 3718 1
11081 95121 2
11081 24966 2
11081 98383 2
11081 65904 2
11081 23480 2
11081 71638 1
11081 14581 2
11081 55581 2
11081 68977 1
11081 96249 1
11081 45562 1
11081 98980 1
11081 25921 2
11081 6329 1
11081 75054 1
11081 30619 1
11081 87789 1
11081 53832 1
11081 12150 2
11081 71534 2
11081 81400 1
11081 24553 2
11081 33707 1
11081 2059 2
11081 8447 2
11081 63062 2
11081 87292 1
11081 89657 1
11081 90178 2
11081 16510 1
11081 78637 2
11081 69956 1
11081 624 1
11081 95934 2
11081 21963 1
11081 93785 1
11081 62084 2
11081 56963 1
11081 26525 1
11081 75735 1
11081 18280 1
11081 43298 2
11081 69761 2
11081 27713 2
11081 62026 2
11081 97727 1
11081 84858 2
11081 53057 1
11081 10041 1
11081 34984 2
11081 5170 2
11081 425 1
11081 73915 2
11081 24992 1
11081 4761 2
11081 64830 1
11081 50007 1
11081 52200 2
11081 29854 1
11081 71803 1
11081 42398 1
11081 14489 2
11081 77448 1
11081 86692 2
11081 72705 2
11081 61228 2
11081 14394 1
11081 90079 1
11081 67172 1
11081 23872 1
11081 98314 1
11081 59039 1
11081 73875 1
11081 75373 2
11081 76737 1
11081 42751 1
11081 14056 1
11081 26901 2
11081 15169 1
11081 99527 2
11081 67286 1
11081 9684 1
11081 81250 1
11081 60254 2
11081 60468 1
11081 90269 1
11081 65245 1
11081 37969 2
11081 89874 2
11081 97973 1
11081 61451 2
11081 52708 1
11081 59053 2
11081 80649 2
11081 59254 2
11081 30173 1
11081 92140 2
11081 64632 2
11081 13625 2
11081 63840 1
11081 20936 2
11081 39715 1
11081 71398 1
11081 6711 2
11081 98047 2
11081 86990 2
11081 8586 2
11081 60657 1
11081 48382 2
11081 55069 1
11081 80425 1
11081 29420 1
11081 88087 2
11081 36201 1
11081 49145 1
11081 60060 2
11081 28620 1
11081 42805 1
11081 74549 1
11081 56981 2
11081 29816 1
11081 12116 2
11081 56974 2
11081 73114 2
11081 58312 1
11081 77927 1
11081 2163 1
11081 16554 1
11081 76692 1
11081 89994 2
11081 87572 1
11081 57663 2
11081 42136 1
11081 12188 2
11081 96051 2
11081 13598 1
11081 17864 1
11081 2197 1
11081 76772 2
11081 97357 2
11081 68673 2
11081 23979 2
11081 16096 1
11081 46347 1
11081 18950 1
11081 18112 2
11081 13128 1
11081 3498 2
11081 48238 1
11081 91120 2
11081 97937 2
11081 13150 1
11081 10039 2
11081 72648 2
11081 5326 2
11081 88943 1
11081 16470 1
11081 97881 1
11081 94708 1
11081 73753 2
11081 48940 2
11081 3299 2
11081 78685 1
11081 31247 2
11081 55888 1
11081 28701 1
11081 35434 1
11081 30782 1
11081 57067 1
11081 21967 2
11081 56827 2
11081 40583 1
11081 59373 1
11081 52238 1
11081 19050 1
11081 85043 2
11081 72509 2
11081 47161 2
11081 49435 1
11081 90486 2
11081 91830 2
11081 47886 2
11081 80878 1
11081 78411 1
11081 81693 2
11081 44385 1
11081 87916 2
11081 74441 2
11081 12999 2
11081 73967 2
11081 95485 2
11081 82280 2
11081 12139 2
11081 30637 2
11081 7124 1
11081 30574 1
11081 21382 2
11081 96506 2
11081 67107 1
11081 69019 2
11081 9893 2
11081 4076 1
11081 2978 2
11081 76563 1
11081 47107 2
11081 22021 2
11081 229 1
11081 95358 2
11081 22171 2
11081 84942 1
11081 45353 2
11081 75539 1
11081 70980 2
11081 57370 2
11081 14230 2
11081 29737 2
11081 85402 2
11081 41105 2
11081 73442 1
11081 69844 2
11081 88272 2
11081 32961 2
11081 91549 2
11081 77423 1
11081 26796 1
11081 9998 1
11081 41525 2
11081 44499 2
11081 15230 2
11081 76751 2
11081 15683 2
11081 35142 1
11081 81981 2
11081 88766 1
11081 16232 2
11081 45685 2
11081 72296 1
11081 98651 1
11081 78486 1
11081 96700 1
11081 45600 2
11081 1210 1
11081 1839 1
11081 57422 2
11081 38815 1
11081 77720 1
11081 58452 2
11081 27389 2
11081 63742 1
11081 6528 1
11081 28877 2
11081 95246 2
11081 718 2
11081 42332 2
11081 38501 1
11081 32891 2
11081 88307 2
11081 47139 1
11081 80141 1
11081 69109 1
11081 45312 1
11081 59137 2
11081 35472 1
11081 74313 2
11081 79164 1
11081 209 1
11081 39068 1
11081 58933 2
11081 44180 2
11081 94931 2
11081 18076 2
11081 11738 2
11081 50061 1
11081 89484 2
11081 9800 1
11081 99713 1
11081 92265 2
11081 11731 2
11081 71932 1
11081 17915 2
11081 60957 2
11081 69047 1
11081 23597 1
11081 55903 2
11081 38588 2
11081 53638 1
11081 51478 1
11081 44456 1
11081 96159 1
11081 44916 2
11081 78500 2
11081 15139 1
11081 48488 1
11081 78814 1
11081 77531 1
11081 17487 1
11081 63418 2
11081 15242 2
11081 20743 1
11081 60371 2
11081 16755 1
11081 76345 1
11081 91644 1
11081 68549 1
11081 20210 2
11081 57102 2
11081 58266 1
11081 8044 2
11081 40970 1
11081 88396 1
11081 89666 1
11081 85853 1
11081 30803 2
11081 79733 1
11081 39467 2
11081 67971 2
11081 86455 2
11081 71980 1
11081 29012 2
11081 61204 2
11081 95160 1
11081 58393 1
11081 69768 2
11081 85792 2
11081 71199 1
11081 84154 2
11081 38001 1
11081 87505 2
11081 35208 1
11081 58456 1
11081 52049 1
11081 45738 2
11081 55096 1
11081 62783 2
11081 26108 2
11081 96435 1
11081 99965 2
11081 87326 1
11081 29027 2
11081 27788 1
11081 43884 2
11081 64809 1
11081 34327 2
11081 8778 2
11081 79153 2
11081 18597 1
11081 74871 2
11081 78140 2
11081 87813 1
11081 70515 2
11081 45507 2
11081 78705 2
11081 7505 1
11081 8863 1
11081 24770 1
11081 59611 2
11081 66859 2
11081 62226 2
11081 35323 2
11081 75859 1
11081 1118 1
11081 8789 1
11081 24071 2
11081 16216 2
11081 76537 2
11081 63173 1
11081 16492 2
11081 55215 2
11081 51983 2
11081 90794 2
11081 86670 2
11081 59565 1
11081 32767 2
11081 30293 1
11081 81864 2
11081 77622 2
11081 74329 1
11081 46842 2
11081 15592 2
11081 6057 2
11081 80922 2
11081 63613 2
11081 83630 1
11081 24510 2
11081 13174 2
11081 68989 2
11081 32071 2
11081 7375 1
11081 93553 2
11081 95546 1
11081 94864 2
11081 97402 1
11081 3035 1
11081 71823 1
11081 33600 1
11081 89013 2
11081 58064 2
11081 98311 2
11081 82145 1
11081 98137 1
11081 60330 2
11081 35830 2
11081 81769 2
11081 5785 1
11081 3931 1
11081 24166 2
11081 69421 2
11081 13107 2
11081 99091 1
11081 57353 1
11081 1837 2
11081 94703 2
11081 4180 1
11081 80348 1
11081 94328 2
11081 40239 1
11081 12702 1
11081 40060 1
11081 50305 2
11081 55511 2
11081 77442 1
11081 31929 1
11081 53753 2
11081 731 2
11081 94363 1
11081 55763 1
11081 64955 2
11081 98139 1
11081 79241 2
11081 46262 1
11081 76365 1
11081 75963 2
11081 42042 1
11081 9636 1
11081 98529 2
11081 79473 1
11081 5589 1
11081 69489 2
11081 53822 2
11081 27523 2
11081 90443 2
11081 41168 1
11081 74842 1
11081 99382 1
11081 53567 2
11081 53631 2
11081 55454 2
11081 81788 2
11081 55545 2
11081 12825 1
11081 60230 2
11081 16370 1
11081 19011 2
11081 80850 2
11081 49283 1
11081 98381 2
11081 10365 2
11081 13554 1
11081 33276 2
11081 37903 1
11081 92237 1
11081 59033 1
11081 86868 1
11081 29347 1
11081 35837 1
11081 30613 1
11081 21540 1
11081 7915 1
11081 43713 2
11081 23797 2
11081 93446 2
11081 75996 2
11081 88432 1
11081 21004 1
11081 68476 2
11081 63246 2
11081 46810 1
11081 69700 1
11081 4967 1
11081 28225 1
11081 65449 1
11081 10052 2
11081 15512 2
11081 44489 2
11081 60928 1
11081 2428 1
11081 4530 2
11081 22399 1
11081 21144 1
11081 45191 1
11081 10015 1
11081 95928 1
11081 65585 2
11081 6532 1
11081 37987 1
11081 67678 2
11081 21743 2
11081 53216 2
11081 57378 1
11081 23966 2
11081 26423 1
11081 62126 1
11081 60918 1
11081 49468 2
11081 10540 1
11081 3626 1
11081 10530 1
11081 11168 1
11081 97317 2
11081 77325 2
11081 69260 1
11081 66708 2
11081 90501 2
11081 3454 1
11081 33717 2
11081 73604 1
11081 896 2
11081 46148 1
11081 40408 2
11081 45631 2
11081 8165 2
11081 14287 2
11081 56988 1
11081 2190 1
11081 71506 1
11081 51407 2
11081 77069 2
11081 10491 2
11081 82543 2
11081 5277 2
11081 50039 1
11081 50872 2
11081 60218 2
11081 31056 2
11081 87369 1
11081 49940 1
11081 24314 2
11081 15884 1
11081 58696 2
11081 60921 1
11081 11736 2
11081 85727 1
11081 71463 1
11081 12038 1
11081 79313 1
11081 65264 2
11081 84782 2
11081 91447 1
11081 80108 2
11081 85595 1
11081 50556 2
11081 27310 1
11081 44853 1
11081 76352 2
11081 32649 1
11081 21058 1
11081 83004 2
11081 33320 2
11081 88673 1
11081 18383 1
11081 65376 1
11081 71993 1
11081 66342 2
11081 69990 2
11081 44173 2
11081 15530 1
11081 86539 1
11081 99263 2
11081 61299 2
11081 60057 1
11081 77856 2
11081 21505 2
11081 13991 2
11081 42276 1
11081 44798 2
11081 21304 2
11081 80392 2
11081 88975 1
11081 50807 2
11081 96372 2
11081 64183 1
11081 27028 1
11081 85808 1
11081 87860 1
11081 55062 1
11081 82848 2
11081 925 1
11081 60047 2
11081 69338 1
11081 65368 2
11081 82589 2
11081 15056 1
11081 76991 2
11081 52637 2
11081 91257 1
11081 90344 1
11081 33431 1
11081 74382 2
11081 9569 1
